"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Austria (AT)","03.01.2015 02:00 - 03.01.2015 02:15 (UTC)","1460","221"
"Austria (AT)","03.01.2015 02:15 - 03.01.2015 02:30 (UTC)","1465","284"
"Austria (AT)","03.01.2015 02:30 - 03.01.2015 02:45 (UTC)","1466","299"
"Austria (AT)","03.01.2015 02:45 - 03.01.2015 03:00 (UTC)","1468","315"
"Austria (AT)","03.01.2015 03:00 - 03.01.2015 03:15 (UTC)","1474","293"
"Austria (AT)","03.01.2015 03:15 - 03.01.2015 03:30 (UTC)","1478","250"
"Austria (AT)","03.01.2015 03:30 - 03.01.2015 03:45 (UTC)","1480","251"
"Austria (AT)","03.01.2015 03:45 - 03.01.2015 04:00 (UTC)","1484","229"
"Austria (AT)","03.01.2015 04:00 - 03.01.2015 04:15 (UTC)","1494","220"
"Austria (AT)","03.01.2015 04:15 - 03.01.2015 04:30 (UTC)","1516","210"
"Austria (AT)","03.01.2015 04:30 - 03.01.2015 04:45 (UTC)","1534","250"
"Austria (AT)","03.01.2015 04:45 - 03.01.2015 05:00 (UTC)","1531","264"
"Austria (AT)","03.01.2015 05:00 - 03.01.2015 05:15 (UTC)","1547","212"
"Austria (AT)","03.01.2015 05:15 - 03.01.2015 05:30 (UTC)","1584","214"
"Austria (AT)","03.01.2015 05:30 - 03.01.2015 05:45 (UTC)","1597","250"
"Austria (AT)","03.01.2015 05:45 - 03.01.2015 06:00 (UTC)","1614","248"
"Austria (AT)","03.01.2015 06:00 - 03.01.2015 06:15 (UTC)","1629","152"
"Austria (AT)","03.01.2015 06:15 - 03.01.2015 06:30 (UTC)","1642","162"
"Austria (AT)","03.01.2015 06:30 - 03.01.2015 06:45 (UTC)","1658","166"
"Austria (AT)","03.01.2015 06:45 - 03.01.2015 07:00 (UTC)","1672","164"
"Austria (AT)","03.01.2015 07:00 - 03.01.2015 07:15 (UTC)","1705","175"
"Austria (AT)","03.01.2015 07:15 - 03.01.2015 07:30 (UTC)","1701","186"
"Austria (AT)","03.01.2015 07:30 - 03.01.2015 07:45 (UTC)","1702","185"
"Austria (AT)","03.01.2015 07:45 - 03.01.2015 08:00 (UTC)","1701","203"
"Austria (AT)","03.01.2015 08:00 - 03.01.2015 08:15 (UTC)","1725","213"
"Austria (AT)","03.01.2015 08:15 - 03.01.2015 08:30 (UTC)","1750","216"
"Austria (AT)","03.01.2015 08:30 - 03.01.2015 08:45 (UTC)","1758","217"
"Austria (AT)","03.01.2015 08:45 - 03.01.2015 09:00 (UTC)","1767","197"
"Austria (AT)","03.01.2015 09:00 - 03.01.2015 09:15 (UTC)","1766","204"
"Austria (AT)","03.01.2015 09:15 - 03.01.2015 09:30 (UTC)","1778","207"
"Austria (AT)","03.01.2015 09:30 - 03.01.2015 09:45 (UTC)","1776","205"
"Austria (AT)","03.01.2015 09:45 - 03.01.2015 10:00 (UTC)","1780","346"
"Austria (AT)","03.01.2015 10:00 - 03.01.2015 10:15 (UTC)","1797","575"
"Austria (AT)","03.01.2015 10:15 - 03.01.2015 10:30 (UTC)","1798","530"
"Austria (AT)","03.01.2015 10:30 - 03.01.2015 10:45 (UTC)","1798","521"
"Austria (AT)","03.01.2015 10:45 - 03.01.2015 11:00 (UTC)","1803","512"
"Austria (AT)","03.01.2015 11:00 - 03.01.2015 11:15 (UTC)","1832","535"
"Austria (AT)","03.01.2015 11:15 - 03.01.2015 11:30 (UTC)","1837","502"
"Austria (AT)","03.01.2015 11:30 - 03.01.2015 11:45 (UTC)","1839","496"
"Austria (AT)","03.01.2015 11:45 - 03.01.2015 12:00 (UTC)","1841","492"
"Austria (AT)","03.01.2015 12:00 - 03.01.2015 12:15 (UTC)","1842","499"
"Austria (AT)","03.01.2015 12:15 - 03.01.2015 12:30 (UTC)","1844","493"
"Austria (AT)","03.01.2015 12:30 - 03.01.2015 12:45 (UTC)","1850","502"
"Austria (AT)","03.01.2015 12:45 - 03.01.2015 13:00 (UTC)","1856","511"
"Austria (AT)","03.01.2015 13:00 - 03.01.2015 13:15 (UTC)","1852","556"
"Austria (AT)","03.01.2015 13:15 - 03.01.2015 13:30 (UTC)","1851","564"
"Austria (AT)","03.01.2015 13:30 - 03.01.2015 13:45 (UTC)","1856","546"
"Austria (AT)","03.01.2015 13:45 - 03.01.2015 14:00 (UTC)","1856","544"
"Austria (AT)","03.01.2015 14:00 - 03.01.2015 14:15 (UTC)","1856","561"
