"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Finland (FI)","07.01.2015 03:00 - 07.01.2015 04:00 (CET/CEST)","789","n/e"
"Finland (FI)","07.01.2015 04:00 - 07.01.2015 05:00 (CET/CEST)","868","n/e"
"Finland (FI)","07.01.2015 05:00 - 07.01.2015 06:00 (CET/CEST)","1342","n/e"
"Finland (FI)","07.01.2015 06:00 - 07.01.2015 07:00 (CET/CEST)","1745","n/e"
"Finland (FI)","07.01.2015 07:00 - 07.01.2015 08:00 (CET/CEST)","1864","n/e"
"Finland (FI)","07.01.2015 08:00 - 07.01.2015 09:00 (CET/CEST)","1962","n/e"
"Finland (FI)","07.01.2015 09:00 - 07.01.2015 10:00 (CET/CEST)","1942","n/e"
"Finland (FI)","07.01.2015 10:00 - 07.01.2015 11:00 (CET/CEST)","2109","n/e"
"Finland (FI)","07.01.2015 11:00 - 07.01.2015 12:00 (CET/CEST)","2022","n/e"
"Finland (FI)","07.01.2015 12:00 - 07.01.2015 13:00 (CET/CEST)","1593","n/e"
"Finland (FI)","07.01.2015 13:00 - 07.01.2015 14:00 (CET/CEST)","1549","n/e"
"Finland (FI)","07.01.2015 14:00 - 07.01.2015 15:00 (CET/CEST)","1725","n/e"
"Finland (FI)","07.01.2015 15:00 - 07.01.2015 16:00 (CET/CEST)","1972","n/e"
"Finland (FI)","07.01.2015 16:00 - 07.01.2015 17:00 (CET/CEST)","2143","n/e"
"Finland (FI)","07.01.2015 17:00 - 07.01.2015 18:00 (CET/CEST)","2083","n/e"
"Finland (FI)","07.01.2015 18:00 - 07.01.2015 19:00 (CET/CEST)","1909","n/e"
"Finland (FI)","07.01.2015 19:00 - 07.01.2015 20:00 (CET/CEST)","1510","n/e"
"Finland (FI)","07.01.2015 20:00 - 07.01.2015 21:00 (CET/CEST)","1032","n/e"
"Finland (FI)","07.01.2015 21:00 - 07.01.2015 22:00 (CET/CEST)","854","n/e"
"Finland (FI)","07.01.2015 22:00 - 07.01.2015 23:00 (CET/CEST)","964","n/e"
"Finland (FI)","07.01.2015 23:00 - 08.01.2015 00:00 (CET/CEST)","795","n/e"
"Finland (FI)","08.01.2015 00:00 - 08.01.2015 01:00 (CET/CEST)","701","n/e"
"Finland (FI)","08.01.2015 01:00 - 08.01.2015 02:00 (CET/CEST)","642","n/e"
"Finland (FI)","08.01.2015 02:00 - 08.01.2015 03:00 (CET/CEST)","659","n/e"
"Finland (FI)","08.01.2015 03:00 - 08.01.2015 04:00 (CET/CEST)","617","n/e"
"Finland (FI)","08.01.2015 04:00 - 08.01.2015 05:00 (CET/CEST)","650","n/e"
"Finland (FI)","08.01.2015 05:00 - 08.01.2015 06:00 (CET/CEST)","991","n/e"
"Finland (FI)","08.01.2015 06:00 - 08.01.2015 07:00 (CET/CEST)","1445","n/e"
"Finland (FI)","08.01.2015 07:00 - 08.01.2015 08:00 (CET/CEST)","1751","n/e"
"Finland (FI)","08.01.2015 08:00 - 08.01.2015 09:00 (CET/CEST)","1638","n/e"
"Finland (FI)","08.01.2015 09:00 - 08.01.2015 10:00 (CET/CEST)","1605","n/e"
"Finland (FI)","08.01.2015 10:00 - 08.01.2015 11:00 (CET/CEST)","1589","n/e"
"Finland (FI)","08.01.2015 11:00 - 08.01.2015 12:00 (CET/CEST)","1520","n/e"
"Finland (FI)","08.01.2015 12:00 - 08.01.2015 13:00 (CET/CEST)","1476","n/e"
"Finland (FI)","08.01.2015 13:00 - 08.01.2015 14:00 (CET/CEST)","1498","n/e"
"Finland (FI)","08.01.2015 14:00 - 08.01.2015 15:00 (CET/CEST)","1668","n/e"
"Finland (FI)","08.01.2015 15:00 - 08.01.2015 16:00 (CET/CEST)","1722","n/e"
"Finland (FI)","08.01.2015 16:00 - 08.01.2015 17:00 (CET/CEST)","1685","n/e"
"Finland (FI)","08.01.2015 17:00 - 08.01.2015 18:00 (CET/CEST)","1564","n/e"
"Finland (FI)","08.01.2015 18:00 - 08.01.2015 19:00 (CET/CEST)","1561","n/e"
"Finland (FI)","08.01.2015 19:00 - 08.01.2015 20:00 (CET/CEST)","1367","n/e"
"Finland (FI)","08.01.2015 20:00 - 08.01.2015 21:00 (CET/CEST)","1124","n/e"
"Finland (FI)","08.01.2015 21:00 - 08.01.2015 22:00 (CET/CEST)","1094","n/e"
"Finland (FI)","08.01.2015 22:00 - 08.01.2015 23:00 (CET/CEST)","840","n/e"
"Finland (FI)","08.01.2015 23:00 - 09.01.2015 00:00 (CET/CEST)","706","n/e"
"Finland (FI)","09.01.2015 00:00 - 09.01.2015 01:00 (CET/CEST)","671","n/e"
"Finland (FI)","09.01.2015 01:00 - 09.01.2015 02:00 (CET/CEST)","652","n/e"
"Finland (FI)","09.01.2015 02:00 - 09.01.2015 03:00 (CET/CEST)","664","n/e"
"Finland (FI)","09.01.2015 03:00 - 09.01.2015 04:00 (CET/CEST)","683","n/e"
"Finland (FI)","09.01.2015 04:00 - 09.01.2015 05:00 (CET/CEST)","721","n/e"
"Finland (FI)","09.01.2015 05:00 - 09.01.2015 06:00 (CET/CEST)","1209","n/e"
"Finland (FI)","09.01.2015 06:00 - 09.01.2015 07:00 (CET/CEST)","1745","n/e"
"Finland (FI)","09.01.2015 07:00 - 09.01.2015 08:00 (CET/CEST)","2061","n/e"
"Finland (FI)","09.01.2015 08:00 - 09.01.2015 09:00 (CET/CEST)","2103","n/e"
"Finland (FI)","09.01.2015 09:00 - 09.01.2015 10:00 (CET/CEST)","1920","n/e"
"Finland (FI)","09.01.2015 10:00 - 09.01.2015 11:00 (CET/CEST)","1861","n/e"
"Finland (FI)","09.01.2015 11:00 - 09.01.2015 12:00 (CET/CEST)","1809","n/e"
"Finland (FI)","09.01.2015 12:00 - 09.01.2015 13:00 (CET/CEST)","1749","n/e"
"Finland (FI)","09.01.2015 13:00 - 09.01.2015 14:00 (CET/CEST)","1782","n/e"
"Finland (FI)","09.01.2015 14:00 - 09.01.2015 15:00 (CET/CEST)","1888","n/e"
"Finland (FI)","09.01.2015 15:00 - 09.01.2015 16:00 (CET/CEST)","2163","n/e"
"Finland (FI)","09.01.2015 16:00 - 09.01.2015 17:00 (CET/CEST)","2205","n/e"
"Finland (FI)","09.01.2015 17:00 - 09.01.2015 18:00 (CET/CEST)","2151","n/e"
"Finland (FI)","09.01.2015 18:00 - 09.01.2015 19:00 (CET/CEST)","1966","n/e"
"Finland (FI)","09.01.2015 19:00 - 09.01.2015 20:00 (CET/CEST)","1807","n/e"
"Finland (FI)","09.01.2015 20:00 - 09.01.2015 21:00 (CET/CEST)","1402","n/e"
"Finland (FI)","09.01.2015 21:00 - 09.01.2015 22:00 (CET/CEST)","1267","n/e"
"Finland (FI)","09.01.2015 22:00 - 09.01.2015 23:00 (CET/CEST)","1083","n/e"
"Finland (FI)","09.01.2015 23:00 - 10.01.2015 00:00 (CET/CEST)","975","n/e"
"Finland (FI)","10.01.2015 00:00 - 10.01.2015 01:00 (CET/CEST)","990","n/e"
"Finland (FI)","10.01.2015 01:00 - 10.01.2015 02:00 (CET/CEST)","889","n/e"
"Finland (FI)","10.01.2015 02:00 - 10.01.2015 03:00 (CET/CEST)","930","n/e"
"Finland (FI)","10.01.2015 03:00 - 10.01.2015 04:00 (CET/CEST)","893","n/e"
"Finland (FI)","10.01.2015 04:00 - 10.01.2015 05:00 (CET/CEST)","962","n/e"
"Finland (FI)","10.01.2015 05:00 - 10.01.2015 06:00 (CET/CEST)","1026","n/e"
"Finland (FI)","10.01.2015 06:00 - 10.01.2015 07:00 (CET/CEST)","1107","n/e"
"Finland (FI)","10.01.2015 07:00 - 10.01.2015 08:00 (CET/CEST)","1283","n/e"
"Finland (FI)","10.01.2015 08:00 - 10.01.2015 09:00 (CET/CEST)","1363","n/e"
"Finland (FI)","10.01.2015 09:00 - 10.01.2015 10:00 (CET/CEST)","1321","n/e"
"Finland (FI)","10.01.2015 10:00 - 10.01.2015 11:00 (CET/CEST)","1320","n/e"
"Finland (FI)","10.01.2015 11:00 - 10.01.2015 12:00 (CET/CEST)","1176","n/e"
"Finland (FI)","10.01.2015 12:00 - 10.01.2015 13:00 (CET/CEST)","1216","n/e"
"Finland (FI)","10.01.2015 13:00 - 10.01.2015 14:00 (CET/CEST)","1220","n/e"
"Finland (FI)","10.01.2015 14:00 - 10.01.2015 15:00 (CET/CEST)","1332","n/e"
"Finland (FI)","10.01.2015 15:00 - 10.01.2015 16:00 (CET/CEST)","1652","n/e"
"Finland (FI)","10.01.2015 16:00 - 10.01.2015 17:00 (CET/CEST)","1785","n/e"
"Finland (FI)","10.01.2015 17:00 - 10.01.2015 18:00 (CET/CEST)","1812","n/e"
"Finland (FI)","10.01.2015 18:00 - 10.01.2015 19:00 (CET/CEST)","1765","n/e"
"Finland (FI)","10.01.2015 19:00 - 10.01.2015 20:00 (CET/CEST)","1546","n/e"
"Finland (FI)","10.01.2015 20:00 - 10.01.2015 21:00 (CET/CEST)","1280","n/e"
"Finland (FI)","10.01.2015 21:00 - 10.01.2015 22:00 (CET/CEST)","1347","n/e"
