"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"France (FR)","10.01.2015 21:00 - 10.01.2015 22:00 (CET/CEST)","4426","682"
"France (FR)","10.01.2015 22:00 - 10.01.2015 23:00 (CET/CEST)","4376","1484"
"France (FR)","10.01.2015 23:00 - 11.01.2015 00:00 (CET/CEST)","4370","2965"
"France (FR)","11.01.2015 00:00 - 11.01.2015 01:00 (CET/CEST)","4203","1645"
"France (FR)","11.01.2015 01:00 - 11.01.2015 02:00 (CET/CEST)","4009","766"
"France (FR)","11.01.2015 02:00 - 11.01.2015 03:00 (CET/CEST)","3906","518"
"France (FR)","11.01.2015 03:00 - 11.01.2015 04:00 (CET/CEST)","3769","446"
"France (FR)","11.01.2015 04:00 - 11.01.2015 05:00 (CET/CEST)","3638","358"
"France (FR)","11.01.2015 05:00 - 11.01.2015 06:00 (CET/CEST)","3607","363"
"France (FR)","11.01.2015 06:00 - 11.01.2015 07:00 (CET/CEST)","3658","452"
"France (FR)","11.01.2015 07:00 - 11.01.2015 08:00 (CET/CEST)","3879","496"
"France (FR)","11.01.2015 08:00 - 11.01.2015 09:00 (CET/CEST)","4134","464"
"France (FR)","11.01.2015 09:00 - 11.01.2015 10:00 (CET/CEST)","4303","496"
"France (FR)","11.01.2015 10:00 - 11.01.2015 11:00 (CET/CEST)","4368","700"
"France (FR)","11.01.2015 11:00 - 11.01.2015 12:00 (CET/CEST)","4380","1171"
"France (FR)","11.01.2015 12:00 - 11.01.2015 13:00 (CET/CEST)","4361","1528"
"France (FR)","11.01.2015 13:00 - 11.01.2015 14:00 (CET/CEST)","4247","745"
"France (FR)","11.01.2015 14:00 - 11.01.2015 15:00 (CET/CEST)","4175","470"
"France (FR)","11.01.2015 15:00 - 11.01.2015 16:00 (CET/CEST)","4237","438"
"France (FR)","11.01.2015 16:00 - 11.01.2015 17:00 (CET/CEST)","4311","524"
"France (FR)","11.01.2015 17:00 - 11.01.2015 18:00 (CET/CEST)","4520","1236"
"France (FR)","11.01.2015 18:00 - 11.01.2015 19:00 (CET/CEST)","4872","4363"
"France (FR)","11.01.2015 19:00 - 11.01.2015 20:00 (CET/CEST)","5070","4773"
"France (FR)","11.01.2015 20:00 - 11.01.2015 21:00 (CET/CEST)","4819","3183"
"France (FR)","11.01.2015 21:00 - 11.01.2015 22:00 (CET/CEST)","4630","1612"
"France (FR)","11.01.2015 22:00 - 11.01.2015 23:00 (CET/CEST)","4572","2029"
"France (FR)","11.01.2015 23:00 - 12.01.2015 00:00 (CET/CEST)","4598","2632"
"France (FR)","12.01.2015 00:00 - 12.01.2015 01:00 (CET/CEST)","4416","1122"
"France (FR)","12.01.2015 01:00 - 12.01.2015 02:00 (CET/CEST)","4108","654"
"France (FR)","12.01.2015 02:00 - 12.01.2015 03:00 (CET/CEST)","4026","501"
"France (FR)","12.01.2015 03:00 - 12.01.2015 04:00 (CET/CEST)","3930","436"
"France (FR)","12.01.2015 04:00 - 12.01.2015 05:00 (CET/CEST)","4025","511"
"France (FR)","12.01.2015 05:00 - 12.01.2015 06:00 (CET/CEST)","4251","762"
"France (FR)","12.01.2015 06:00 - 12.01.2015 07:00 (CET/CEST)","4570","1603"
"France (FR)","12.01.2015 07:00 - 12.01.2015 08:00 (CET/CEST)","5222","5209"
"France (FR)","12.01.2015 08:00 - 12.01.2015 09:00 (CET/CEST)","5627","6300"
"France (FR)","12.01.2015 09:00 - 12.01.2015 10:00 (CET/CEST)","5734","6369"
"France (FR)","12.01.2015 10:00 - 12.01.2015 11:00 (CET/CEST)","5810","5390"
"France (FR)","12.01.2015 11:00 - 12.01.2015 12:00 (CET/CEST)","5770","4859"
"France (FR)","12.01.2015 12:00 - 12.01.2015 13:00 (CET/CEST)","5532","4182"
"France (FR)","12.01.2015 13:00 - 12.01.2015 14:00 (CET/CEST)","5245","3250"
"France (FR)","12.01.2015 14:00 - 12.01.2015 15:00 (CET/CEST)","4975","2633"
"France (FR)","12.01.2015 15:00 - 12.01.2015 16:00 (CET/CEST)","4964","1662"
"France (FR)","12.01.2015 16:00 - 12.01.2015 17:00 (CET/CEST)","5154","2047"
"France (FR)","12.01.2015 17:00 - 12.01.2015 18:00 (CET/CEST)","5476","3456"
"France (FR)","12.01.2015 18:00 - 12.01.2015 19:00 (CET/CEST)","5934","6281"
"France (FR)","12.01.2015 19:00 - 12.01.2015 20:00 (CET/CEST)","5914","5955"
"France (FR)","12.01.2015 20:00 - 12.01.2015 21:00 (CET/CEST)","5450","3538"
"France (FR)","12.01.2015 21:00 - 12.01.2015 22:00 (CET/CEST)","5070","1867"
"France (FR)","12.01.2015 22:00 - 12.01.2015 23:00 (CET/CEST)","4952","2284"
"France (FR)","12.01.2015 23:00 - 13.01.2015 00:00 (CET/CEST)","4860","2215"
"France (FR)","13.01.2015 00:00 - 13.01.2015 01:00 (CET/CEST)","4773","1406"
"France (FR)","13.01.2015 01:00 - 13.01.2015 02:00 (CET/CEST)","4604","928"
"France (FR)","13.01.2015 02:00 - 13.01.2015 03:00 (CET/CEST)","4518","1027"
"France (FR)","13.01.2015 03:00 - 13.01.2015 04:00 (CET/CEST)","4572","834"
"France (FR)","13.01.2015 04:00 - 13.01.2015 05:00 (CET/CEST)","4610","559"
