"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","09.01.2016 10:00 - 09.01.2016 11:00 (UTC)","2441","646"
"Italy (IT)","09.01.2016 11:00 - 09.01.2016 12:00 (UTC)","1824","475"
"Italy (IT)","09.01.2016 12:00 - 09.01.2016 13:00 (UTC)","1611","165"
"Italy (IT)","09.01.2016 13:00 - 09.01.2016 14:00 (UTC)","1551","166"
"Italy (IT)","09.01.2016 14:00 - 09.01.2016 15:00 (UTC)","1646","454"
"Italy (IT)","09.01.2016 15:00 - 09.01.2016 16:00 (UTC)","1902","328"
"Italy (IT)","09.01.2016 16:00 - 09.01.2016 17:00 (UTC)","3258","705"
"Italy (IT)","09.01.2016 17:00 - 09.01.2016 18:00 (UTC)","3382","677"
"Italy (IT)","09.01.2016 18:00 - 09.01.2016 19:00 (UTC)","3234","746"
"Italy (IT)","09.01.2016 19:00 - 09.01.2016 20:00 (UTC)","2663","422"
"Italy (IT)","09.01.2016 20:00 - 09.01.2016 21:00 (UTC)","1827","343"
"Italy (IT)","09.01.2016 21:00 - 09.01.2016 22:00 (UTC)","1634","163"
"Italy (IT)","09.01.2016 22:00 - 09.01.2016 23:00 (UTC)","1535","156"
"Italy (IT)","09.01.2016 23:00 - 10.01.2016 00:00 (UTC)","1555","37"
"Italy (IT)","10.01.2016 00:00 - 10.01.2016 01:00 (UTC)","1376","32"
"Italy (IT)","10.01.2016 01:00 - 10.01.2016 02:00 (UTC)","1303","33"
"Italy (IT)","10.01.2016 02:00 - 10.01.2016 03:00 (UTC)","1346","37"
"Italy (IT)","10.01.2016 03:00 - 10.01.2016 04:00 (UTC)","1330","29"
"Italy (IT)","10.01.2016 04:00 - 10.01.2016 05:00 (UTC)","1332","29"
"Italy (IT)","10.01.2016 05:00 - 10.01.2016 06:00 (UTC)","1378","40"
"Italy (IT)","10.01.2016 06:00 - 10.01.2016 07:00 (UTC)","1396","57"
"Italy (IT)","10.01.2016 07:00 - 10.01.2016 08:00 (UTC)","1548","140"
"Italy (IT)","10.01.2016 08:00 - 10.01.2016 09:00 (UTC)","1713","223"
"Italy (IT)","10.01.2016 09:00 - 10.01.2016 10:00 (UTC)","1764","146"
"Italy (IT)","10.01.2016 10:00 - 10.01.2016 11:00 (UTC)","1651","213"
"Italy (IT)","10.01.2016 11:00 - 10.01.2016 12:00 (UTC)","1693","292"
"Italy (IT)","10.01.2016 12:00 - 10.01.2016 13:00 (UTC)","1488","77"
"Italy (IT)","10.01.2016 13:00 - 10.01.2016 14:00 (UTC)","1602","73"
"Italy (IT)","10.01.2016 14:00 - 10.01.2016 15:00 (UTC)","1746","174"
"Italy (IT)","10.01.2016 15:00 - 10.01.2016 16:00 (UTC)","1966","275"
"Italy (IT)","10.01.2016 16:00 - 10.01.2016 17:00 (UTC)","2986","700"
"Italy (IT)","10.01.2016 17:00 - 10.01.2016 18:00 (UTC)","2971","675"
"Italy (IT)","10.01.2016 18:00 - 10.01.2016 19:00 (UTC)","3068","651"
"Italy (IT)","10.01.2016 19:00 - 10.01.2016 20:00 (UTC)","2317","493"
"Italy (IT)","10.01.2016 20:00 - 10.01.2016 21:00 (UTC)","1952","392"
"Italy (IT)","10.01.2016 21:00 - 10.01.2016 22:00 (UTC)","1807","308"
"Italy (IT)","10.01.2016 22:00 - 10.01.2016 23:00 (UTC)","1583","160"
"Italy (IT)","10.01.2016 23:00 - 11.01.2016 00:00 (UTC)","1387","36"
"Italy (IT)","11.01.2016 00:00 - 11.01.2016 01:00 (UTC)","1447","28"
"Italy (IT)","11.01.2016 01:00 - 11.01.2016 02:00 (UTC)","1402","31"
"Italy (IT)","11.01.2016 02:00 - 11.01.2016 03:00 (UTC)","1438","41"
"Italy (IT)","11.01.2016 03:00 - 11.01.2016 04:00 (UTC)","1472","42"
