"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Slovenia (SI)","08.01.2015 06:00 - 08.01.2015 07:00 (UTC)","446","n/e"
"Slovenia (SI)","08.01.2015 07:00 - 08.01.2015 08:00 (UTC)","439","n/e"
"Slovenia (SI)","08.01.2015 08:00 - 08.01.2015 09:00 (UTC)","434","n/e"
"Slovenia (SI)","08.01.2015 09:00 - 08.01.2015 10:00 (UTC)","446","n/e"
"Slovenia (SI)","08.01.2015 10:00 - 08.01.2015 11:00 (UTC)","387","n/e"
"Slovenia (SI)","08.01.2015 11:00 - 08.01.2015 12:00 (UTC)","465","n/e"
"Slovenia (SI)","08.01.2015 12:00 - 08.01.2015 13:00 (UTC)","467","n/e"
"Slovenia (SI)","08.01.2015 13:00 - 08.01.2015 14:00 (UTC)","464","n/e"
"Slovenia (SI)","08.01.2015 14:00 - 08.01.2015 15:00 (UTC)","443","n/e"
"Slovenia (SI)","08.01.2015 15:00 - 08.01.2015 16:00 (UTC)","451","n/e"
"Slovenia (SI)","08.01.2015 16:00 - 08.01.2015 17:00 (UTC)","462","n/e"
"Slovenia (SI)","08.01.2015 17:00 - 08.01.2015 18:00 (UTC)","456","n/e"
"Slovenia (SI)","08.01.2015 18:00 - 08.01.2015 19:00 (UTC)","462","n/e"
"Slovenia (SI)","08.01.2015 19:00 - 08.01.2015 20:00 (UTC)","465","n/e"
"Slovenia (SI)","08.01.2015 20:00 - 08.01.2015 21:00 (UTC)","455","n/e"
"Slovenia (SI)","08.01.2015 21:00 - 08.01.2015 22:00 (UTC)","414","n/e"
"Slovenia (SI)","08.01.2015 22:00 - 08.01.2015 23:00 (UTC)","403","n/e"
"Slovenia (SI)","08.01.2015 23:00 - 09.01.2015 00:00 (UTC)","163","n/e"
"Slovenia (SI)","09.01.2015 00:00 - 09.01.2015 01:00 (UTC)","119","n/e"
"Slovenia (SI)","09.01.2015 01:00 - 09.01.2015 02:00 (UTC)","120","n/e"
"Slovenia (SI)","09.01.2015 02:00 - 09.01.2015 03:00 (UTC)","120","n/e"
"Slovenia (SI)","09.01.2015 03:00 - 09.01.2015 04:00 (UTC)","120","n/e"
"Slovenia (SI)","09.01.2015 04:00 - 09.01.2015 05:00 (UTC)","137","n/e"
"Slovenia (SI)","09.01.2015 05:00 - 09.01.2015 06:00 (UTC)","261","n/e"
"Slovenia (SI)","09.01.2015 06:00 - 09.01.2015 07:00 (UTC)","359","n/e"
"Slovenia (SI)","09.01.2015 07:00 - 09.01.2015 08:00 (UTC)","456","n/e"
"Slovenia (SI)","09.01.2015 08:00 - 09.01.2015 09:00 (UTC)","473","n/e"
"Slovenia (SI)","09.01.2015 09:00 - 09.01.2015 10:00 (UTC)","473","n/e"
"Slovenia (SI)","09.01.2015 10:00 - 09.01.2015 11:00 (UTC)","441","n/e"
"Slovenia (SI)","09.01.2015 11:00 - 09.01.2015 12:00 (UTC)","486","n/e"
"Slovenia (SI)","09.01.2015 12:00 - 09.01.2015 13:00 (UTC)","462","n/e"
"Slovenia (SI)","09.01.2015 13:00 - 09.01.2015 14:00 (UTC)","445","n/e"
"Slovenia (SI)","09.01.2015 14:00 - 09.01.2015 15:00 (UTC)","449","n/e"
"Slovenia (SI)","09.01.2015 15:00 - 09.01.2015 16:00 (UTC)","473","n/e"
"Slovenia (SI)","09.01.2015 16:00 - 09.01.2015 17:00 (UTC)","491","n/e"
"Slovenia (SI)","09.01.2015 17:00 - 09.01.2015 18:00 (UTC)","480","n/e"
"Slovenia (SI)","09.01.2015 18:00 - 09.01.2015 19:00 (UTC)","477","n/e"
"Slovenia (SI)","09.01.2015 19:00 - 09.01.2015 20:00 (UTC)","462","n/e"
"Slovenia (SI)","09.01.2015 20:00 - 09.01.2015 21:00 (UTC)","413","n/e"
"Slovenia (SI)","09.01.2015 21:00 - 09.01.2015 22:00 (UTC)","452","n/e"
"Slovenia (SI)","09.01.2015 22:00 - 09.01.2015 23:00 (UTC)","365","n/e"
"Slovenia (SI)","09.01.2015 23:00 - 10.01.2015 00:00 (UTC)","254","n/e"
"Slovenia (SI)","10.01.2015 00:00 - 10.01.2015 01:00 (UTC)","118","n/e"
"Slovenia (SI)","10.01.2015 01:00 - 10.01.2015 02:00 (UTC)","113","n/e"
"Slovenia (SI)","10.01.2015 02:00 - 10.01.2015 03:00 (UTC)","112","n/e"
"Slovenia (SI)","10.01.2015 03:00 - 10.01.2015 04:00 (UTC)","114","n/e"
"Slovenia (SI)","10.01.2015 04:00 - 10.01.2015 05:00 (UTC)","219","n/e"
"Slovenia (SI)","10.01.2015 05:00 - 10.01.2015 06:00 (UTC)","246","n/e"
"Slovenia (SI)","10.01.2015 06:00 - 10.01.2015 07:00 (UTC)","379","n/e"
"Slovenia (SI)","10.01.2015 07:00 - 10.01.2015 08:00 (UTC)","395","n/e"
"Slovenia (SI)","10.01.2015 08:00 - 10.01.2015 09:00 (UTC)","435","n/e"
"Slovenia (SI)","10.01.2015 09:00 - 10.01.2015 10:00 (UTC)","433","n/e"
"Slovenia (SI)","10.01.2015 10:00 - 10.01.2015 11:00 (UTC)","437","n/e"
"Slovenia (SI)","10.01.2015 11:00 - 10.01.2015 12:00 (UTC)","448","n/e"
"Slovenia (SI)","10.01.2015 12:00 - 10.01.2015 13:00 (UTC)","442","n/e"
"Slovenia (SI)","10.01.2015 13:00 - 10.01.2015 14:00 (UTC)","430","n/e"
"Slovenia (SI)","10.01.2015 14:00 - 10.01.2015 15:00 (UTC)","398","n/e"
"Slovenia (SI)","10.01.2015 15:00 - 10.01.2015 16:00 (UTC)","440","n/e"
"Slovenia (SI)","10.01.2015 16:00 - 10.01.2015 17:00 (UTC)","485","n/e"
"Slovenia (SI)","10.01.2015 17:00 - 10.01.2015 18:00 (UTC)","484","n/e"
"Slovenia (SI)","10.01.2015 18:00 - 10.01.2015 19:00 (UTC)","517","n/e"
"Slovenia (SI)","10.01.2015 19:00 - 10.01.2015 20:00 (UTC)","491","n/e"
"Slovenia (SI)","10.01.2015 20:00 - 10.01.2015 21:00 (UTC)","437","n/e"
"Slovenia (SI)","10.01.2015 21:00 - 10.01.2015 22:00 (UTC)","456","n/e"
"Slovenia (SI)","10.01.2015 22:00 - 10.01.2015 23:00 (UTC)","480","n/e"
"Slovenia (SI)","10.01.2015 23:00 - 11.01.2015 00:00 (UTC)","291","n/e"
"Slovenia (SI)","11.01.2015 00:00 - 11.01.2015 01:00 (UTC)","150","n/e"
"Slovenia (SI)","11.01.2015 01:00 - 11.01.2015 02:00 (UTC)","129","n/e"
"Slovenia (SI)","11.01.2015 02:00 - 11.01.2015 03:00 (UTC)","129","n/e"
"Slovenia (SI)","11.01.2015 03:00 - 11.01.2015 04:00 (UTC)","130","n/e"
"Slovenia (SI)","11.01.2015 04:00 - 11.01.2015 05:00 (UTC)","148","n/e"
"Slovenia (SI)","11.01.2015 05:00 - 11.01.2015 06:00 (UTC)","227","n/e"
"Slovenia (SI)","11.01.2015 06:00 - 11.01.2015 07:00 (UTC)","254","n/e"
"Slovenia (SI)","11.01.2015 07:00 - 11.01.2015 08:00 (UTC)","300","n/e"
"Slovenia (SI)","11.01.2015 08:00 - 11.01.2015 09:00 (UTC)","436","n/e"
"Slovenia (SI)","11.01.2015 09:00 - 11.01.2015 10:00 (UTC)","474","n/e"
"Slovenia (SI)","11.01.2015 10:00 - 11.01.2015 11:00 (UTC)","515","n/e"
"Slovenia (SI)","11.01.2015 11:00 - 11.01.2015 12:00 (UTC)","516","n/e"
"Slovenia (SI)","11.01.2015 12:00 - 11.01.2015 13:00 (UTC)","488","n/e"
"Slovenia (SI)","11.01.2015 13:00 - 11.01.2015 14:00 (UTC)","401","n/e"
"Slovenia (SI)","11.01.2015 14:00 - 11.01.2015 15:00 (UTC)","440","n/e"
"Slovenia (SI)","11.01.2015 15:00 - 11.01.2015 16:00 (UTC)","531","n/e"
"Slovenia (SI)","11.01.2015 16:00 - 11.01.2015 17:00 (UTC)","550","n/e"
"Slovenia (SI)","11.01.2015 17:00 - 11.01.2015 18:00 (UTC)","545","n/e"
"Slovenia (SI)","11.01.2015 18:00 - 11.01.2015 19:00 (UTC)","541","n/e"
"Slovenia (SI)","11.01.2015 19:00 - 11.01.2015 20:00 (UTC)","521","n/e"
"Slovenia (SI)","11.01.2015 20:00 - 11.01.2015 21:00 (UTC)","516","n/e"
"Slovenia (SI)","11.01.2015 21:00 - 11.01.2015 22:00 (UTC)","490","n/e"
"Slovenia (SI)","11.01.2015 22:00 - 11.01.2015 23:00 (UTC)","486","n/e"
"Slovenia (SI)","11.01.2015 23:00 - 12.01.2015 00:00 (UTC)","335","n/e"
"Slovenia (SI)","12.01.2015 00:00 - 12.01.2015 01:00 (UTC)","248","n/e"
"Slovenia (SI)","12.01.2015 01:00 - 12.01.2015 02:00 (UTC)","238","n/e"
"Slovenia (SI)","12.01.2015 02:00 - 12.01.2015 03:00 (UTC)","237","n/e"
"Slovenia (SI)","12.01.2015 03:00 - 12.01.2015 04:00 (UTC)","239","n/e"
"Slovenia (SI)","12.01.2015 04:00 - 12.01.2015 05:00 (UTC)","307","n/e"
"Slovenia (SI)","12.01.2015 05:00 - 12.01.2015 06:00 (UTC)","567","n/e"
"Slovenia (SI)","12.01.2015 06:00 - 12.01.2015 07:00 (UTC)","564","n/e"
"Slovenia (SI)","12.01.2015 07:00 - 12.01.2015 08:00 (UTC)","586","n/e"
"Slovenia (SI)","12.01.2015 08:00 - 12.01.2015 09:00 (UTC)","559","n/e"
"Slovenia (SI)","12.01.2015 09:00 - 12.01.2015 10:00 (UTC)","509","n/e"
"Slovenia (SI)","12.01.2015 10:00 - 12.01.2015 11:00 (UTC)","524","n/e"
"Slovenia (SI)","12.01.2015 11:00 - 12.01.2015 12:00 (UTC)","543","n/e"
"Slovenia (SI)","12.01.2015 12:00 - 12.01.2015 13:00 (UTC)","569","n/e"
"Slovenia (SI)","12.01.2015 13:00 - 12.01.2015 14:00 (UTC)","572","n/e"
"Slovenia (SI)","12.01.2015 14:00 - 12.01.2015 15:00 (UTC)","561","n/e"
"Slovenia (SI)","12.01.2015 15:00 - 12.01.2015 16:00 (UTC)","573","n/e"
"Slovenia (SI)","12.01.2015 16:00 - 12.01.2015 17:00 (UTC)","570","n/e"
"Slovenia (SI)","12.01.2015 17:00 - 12.01.2015 18:00 (UTC)","426","n/e"
"Slovenia (SI)","12.01.2015 18:00 - 12.01.2015 19:00 (UTC)","515","n/e"
"Slovenia (SI)","12.01.2015 19:00 - 12.01.2015 20:00 (UTC)","518","n/e"
