"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Ireland (IE)","06.01.2015 03:00 - 06.01.2015 03:30 (UTC)","133","n/e"
"Ireland (IE)","06.01.2015 03:30 - 06.01.2015 04:00 (UTC)","132","n/e"
"Ireland (IE)","06.01.2015 04:00 - 06.01.2015 04:30 (UTC)","133","n/e"
"Ireland (IE)","06.01.2015 04:30 - 06.01.2015 05:00 (UTC)","131","n/e"
"Ireland (IE)","06.01.2015 05:00 - 06.01.2015 05:30 (UTC)","137","n/e"
"Ireland (IE)","06.01.2015 05:30 - 06.01.2015 06:00 (UTC)","132","n/e"
"Ireland (IE)","06.01.2015 06:00 - 06.01.2015 06:30 (UTC)","132","n/e"
"Ireland (IE)","06.01.2015 06:30 - 06.01.2015 07:00 (UTC)","131","n/e"
"Ireland (IE)","06.01.2015 07:00 - 06.01.2015 07:30 (UTC)","134","n/e"
"Ireland (IE)","06.01.2015 07:30 - 06.01.2015 08:00 (UTC)","132","n/e"
"Ireland (IE)","06.01.2015 08:00 - 06.01.2015 08:30 (UTC)","132","n/e"
"Ireland (IE)","06.01.2015 08:30 - 06.01.2015 09:00 (UTC)","170","n/e"
"Ireland (IE)","06.01.2015 09:00 - 06.01.2015 09:30 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 09:30 - 06.01.2015 10:00 (UTC)","177","n/e"
"Ireland (IE)","06.01.2015 10:00 - 06.01.2015 10:30 (UTC)","173","n/e"
"Ireland (IE)","06.01.2015 10:30 - 06.01.2015 11:00 (UTC)","170","n/e"
"Ireland (IE)","06.01.2015 11:00 - 06.01.2015 11:30 (UTC)","167","n/e"
"Ireland (IE)","06.01.2015 11:30 - 06.01.2015 12:00 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 12:00 - 06.01.2015 12:30 (UTC)","178","n/e"
"Ireland (IE)","06.01.2015 12:30 - 06.01.2015 13:00 (UTC)","176","n/e"
"Ireland (IE)","06.01.2015 13:00 - 06.01.2015 13:30 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 13:30 - 06.01.2015 14:00 (UTC)","173","n/e"
"Ireland (IE)","06.01.2015 14:00 - 06.01.2015 14:30 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 14:30 - 06.01.2015 15:00 (UTC)","161","n/e"
"Ireland (IE)","06.01.2015 15:00 - 06.01.2015 15:30 (UTC)","160","n/e"
"Ireland (IE)","06.01.2015 15:30 - 06.01.2015 16:00 (UTC)","161","n/e"
"Ireland (IE)","06.01.2015 16:00 - 06.01.2015 16:30 (UTC)","176","n/e"
"Ireland (IE)","06.01.2015 16:30 - 06.01.2015 17:00 (UTC)","177","n/e"
"Ireland (IE)","06.01.2015 17:00 - 06.01.2015 17:30 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 17:30 - 06.01.2015 18:00 (UTC)","177","n/e"
"Ireland (IE)","06.01.2015 18:00 - 06.01.2015 18:30 (UTC)","176","n/e"
"Ireland (IE)","06.01.2015 18:30 - 06.01.2015 19:00 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 19:00 - 06.01.2015 19:30 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 19:30 - 06.01.2015 20:00 (UTC)","178","n/e"
"Ireland (IE)","06.01.2015 20:00 - 06.01.2015 20:30 (UTC)","175","n/e"
"Ireland (IE)","06.01.2015 20:30 - 06.01.2015 21:00 (UTC)","174","n/e"
"Ireland (IE)","06.01.2015 21:00 - 06.01.2015 21:30 (UTC)","152","n/e"
"Ireland (IE)","06.01.2015 21:30 - 06.01.2015 22:00 (UTC)","147","n/e"
"Ireland (IE)","06.01.2015 22:00 - 06.01.2015 22:30 (UTC)","132","n/e"
"Ireland (IE)","06.01.2015 22:30 - 06.01.2015 23:00 (UTC)","130","n/e"
"Ireland (IE)","06.01.2015 23:00 - 06.01.2015 23:30 (UTC)","131","n/e"
"Ireland (IE)","06.01.2015 23:30 - 07.01.2015 00:00 (UTC)","130","n/e"
"Ireland (IE)","07.01.2015 00:00 - 07.01.2015 00:30 (UTC)","130","n/e"
"Ireland (IE)","07.01.2015 00:30 - 07.01.2015 01:00 (UTC)","129","n/e"
"Ireland (IE)","07.01.2015 01:00 - 07.01.2015 01:30 (UTC)","129","n/e"
"Ireland (IE)","07.01.2015 01:30 - 07.01.2015 02:00 (UTC)","129","n/e"
