"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Bulgaria (BG)","09.01.2015 22:00 - 09.01.2015 23:00 (UTC)","N/A","517"
"Bulgaria (BG)","09.01.2015 23:00 - 10.01.2015 00:00 (UTC)","N/A","395"
"Bulgaria (BG)","10.01.2015 00:00 - 10.01.2015 01:00 (UTC)","N/A","340"
"Bulgaria (BG)","10.01.2015 01:00 - 10.01.2015 02:00 (UTC)","N/A","345"
"Bulgaria (BG)","10.01.2015 02:00 - 10.01.2015 03:00 (UTC)","N/A","331"
"Bulgaria (BG)","10.01.2015 03:00 - 10.01.2015 04:00 (UTC)","N/A","340"
"Bulgaria (BG)","10.01.2015 04:00 - 10.01.2015 05:00 (UTC)","N/A","427"
"Bulgaria (BG)","10.01.2015 05:00 - 10.01.2015 06:00 (UTC)","N/A","445"
"Bulgaria (BG)","10.01.2015 06:00 - 10.01.2015 07:00 (UTC)","N/A","528"
"Bulgaria (BG)","10.01.2015 07:00 - 10.01.2015 08:00 (UTC)","N/A","758"
"Bulgaria (BG)","10.01.2015 08:00 - 10.01.2015 09:00 (UTC)","N/A","857"
"Bulgaria (BG)","10.01.2015 09:00 - 10.01.2015 10:00 (UTC)","N/A","838"
"Bulgaria (BG)","10.01.2015 10:00 - 10.01.2015 11:00 (UTC)","N/A","606"
"Bulgaria (BG)","10.01.2015 11:00 - 10.01.2015 12:00 (UTC)","N/A","615"
"Bulgaria (BG)","10.01.2015 12:00 - 10.01.2015 13:00 (UTC)","N/A","660"
"Bulgaria (BG)","10.01.2015 13:00 - 10.01.2015 14:00 (UTC)","N/A","749"
"Bulgaria (BG)","10.01.2015 14:00 - 10.01.2015 15:00 (UTC)","N/A","901"
"Bulgaria (BG)","10.01.2015 15:00 - 10.01.2015 16:00 (UTC)","N/A","1088"
"Bulgaria (BG)","10.01.2015 16:00 - 10.01.2015 17:00 (UTC)","N/A","1290"
"Bulgaria (BG)","10.01.2015 17:00 - 10.01.2015 18:00 (UTC)","N/A","1367"
"Bulgaria (BG)","10.01.2015 18:00 - 10.01.2015 19:00 (UTC)","N/A","1266"
"Bulgaria (BG)","10.01.2015 19:00 - 10.01.2015 20:00 (UTC)","N/A","1214"
"Bulgaria (BG)","10.01.2015 20:00 - 10.01.2015 21:00 (UTC)","N/A","1179"
"Bulgaria (BG)","10.01.2015 21:00 - 10.01.2015 22:00 (UTC)","N/A","916"
"Bulgaria (BG)","10.01.2015 22:00 - 10.01.2015 23:00 (UTC)","N/A","564"
"Bulgaria (BG)","10.01.2015 23:00 - 11.01.2015 00:00 (UTC)","N/A","262"
"Bulgaria (BG)","11.01.2015 00:00 - 11.01.2015 01:00 (UTC)","N/A","160"
"Bulgaria (BG)","11.01.2015 01:00 - 11.01.2015 02:00 (UTC)","N/A","158"
"Bulgaria (BG)","11.01.2015 02:00 - 11.01.2015 03:00 (UTC)","N/A","158"
"Bulgaria (BG)","11.01.2015 03:00 - 11.01.2015 04:00 (UTC)","N/A","186"
"Bulgaria (BG)","11.01.2015 04:00 - 11.01.2015 05:00 (UTC)","N/A","201"
"Bulgaria (BG)","11.01.2015 05:00 - 11.01.2015 06:00 (UTC)","N/A","358"
"Bulgaria (BG)","11.01.2015 06:00 - 11.01.2015 07:00 (UTC)","N/A","594"
"Bulgaria (BG)","11.01.2015 07:00 - 11.01.2015 08:00 (UTC)","N/A","788"
"Bulgaria (BG)","11.01.2015 08:00 - 11.01.2015 09:00 (UTC)","N/A","653"
"Bulgaria (BG)","11.01.2015 09:00 - 11.01.2015 10:00 (UTC)","N/A","462"
"Bulgaria (BG)","11.01.2015 10:00 - 11.01.2015 11:00 (UTC)","N/A","339"
"Bulgaria (BG)","11.01.2015 11:00 - 11.01.2015 12:00 (UTC)","N/A","313"
"Bulgaria (BG)","11.01.2015 12:00 - 11.01.2015 13:00 (UTC)","N/A","296"
"Bulgaria (BG)","11.01.2015 13:00 - 11.01.2015 14:00 (UTC)","N/A","437"
"Bulgaria (BG)","11.01.2015 14:00 - 11.01.2015 15:00 (UTC)","N/A","782"
"Bulgaria (BG)","11.01.2015 15:00 - 11.01.2015 16:00 (UTC)","N/A","1154"
"Bulgaria (BG)","11.01.2015 16:00 - 11.01.2015 17:00 (UTC)","N/A","1364"
"Bulgaria (BG)","11.01.2015 17:00 - 11.01.2015 18:00 (UTC)","N/A","1336"
"Bulgaria (BG)","11.01.2015 18:00 - 11.01.2015 19:00 (UTC)","N/A","1156"
"Bulgaria (BG)","11.01.2015 19:00 - 11.01.2015 20:00 (UTC)","N/A","942"
"Bulgaria (BG)","11.01.2015 20:00 - 11.01.2015 21:00 (UTC)","N/A","740"
"Bulgaria (BG)","11.01.2015 21:00 - 11.01.2015 22:00 (UTC)","N/A","575"
"Bulgaria (BG)","11.01.2015 22:00 - 11.01.2015 23:00 (UTC)","N/A","297"
"Bulgaria (BG)","11.01.2015 23:00 - 12.01.2015 00:00 (UTC)","N/A","187"
"Bulgaria (BG)","12.01.2015 00:00 - 12.01.2015 01:00 (UTC)","N/A","196"
"Bulgaria (BG)","12.01.2015 01:00 - 12.01.2015 02:00 (UTC)","N/A","193"
"Bulgaria (BG)","12.01.2015 02:00 - 12.01.2015 03:00 (UTC)","N/A","194"
"Bulgaria (BG)","12.01.2015 03:00 - 12.01.2015 04:00 (UTC)","N/A","194"
"Bulgaria (BG)","12.01.2015 04:00 - 12.01.2015 05:00 (UTC)","N/A","302"
"Bulgaria (BG)","12.01.2015 05:00 - 12.01.2015 06:00 (UTC)","N/A","768"
"Bulgaria (BG)","12.01.2015 06:00 - 12.01.2015 07:00 (UTC)","N/A","1108"
"Bulgaria (BG)","12.01.2015 07:00 - 12.01.2015 08:00 (UTC)","N/A","1190"
"Bulgaria (BG)","12.01.2015 08:00 - 12.01.2015 09:00 (UTC)","N/A","1184"
"Bulgaria (BG)","12.01.2015 09:00 - 12.01.2015 10:00 (UTC)","N/A","1129"
"Bulgaria (BG)","12.01.2015 10:00 - 12.01.2015 11:00 (UTC)","N/A","1009"
"Bulgaria (BG)","12.01.2015 11:00 - 12.01.2015 12:00 (UTC)","N/A","913"
"Bulgaria (BG)","12.01.2015 12:00 - 12.01.2015 13:00 (UTC)","N/A","772"
